
-2.91901e-29,-0.129015,1.62328e-33,-8.17844e-06,-49.4078,-37.5735,-0.00334203,-173.238,-26.4345,-34.0885,-0.0214296,-49.4078,-37.5735,-0.00334203,-173.238,-26.4345,-34.0885,-0.0214296,3.72193e-28,-1.09462e-27,-64.7173,-162.777,-3.11324,2.32141e-31,4.36114e-28,-1.39518e-27,-64.7173,-162.777,-3.11324,3.52579e-31,
-3.18286e-28,-0.0892248,-6.49857e-30,-5.73891e-06,-43.6877,-33.9236,-0.00372071,-157.104,-23.9669,-30.9653,-0.0216504,-43.6877,-33.9236,-0.00372071,-157.104,-23.9669,-30.9653,-0.0216504,-1.8126e-27,-9.25554e-28,-59.1647,-147.24,-4.00129,1.19215e-31,-1.90829e-27,-8.72278e-28,-59.1647,-147.24,-4.00129,2.35024e-31,
-5.08312e-28,-0.0696253,-1.0491e-30,-4.77425e-06,-39.0694,-30.4743,-0.00387464,-142.055,-21.6632,-28.0062,-0.0201652,-39.0694,-30.4743,-0.00387464,-142.055,-21.6632,-28.0062,-0.0201652,8.89192e-29,2.74517e-28,-53.6187,-133.057,-4.60485,-9.00155e-31,2.69752e-28,2.59036e-28,-53.6187,-133.057,-4.60485,-4.6148e-31,
3.77424e-29,-0.0551029,-1.02307e-30,-4.09364e-06,-35.008,-27.2997,-0.00383304,-128.407,-19.5684,-25.3059,-0.0184693,-35.008,-27.2997,-0.00383304,-128.407,-19.5684,-25.3059,-0.0184693,-8.29495e-27,1.80112e-27,-48.4688,-120.277,-4.97273,2.39423e-32,-8.32148e-27,1.94374e-27,-48.4688,-120.277,-4.97273,1.36083e-31,
-4.19627e-32,-0.0431642,-7.05009e-31,-3.5186e-06,-31.3588,-24.4148,-0.00363606,-116.105,-17.6791,-22.8698,-0.016965,-31.3588,-24.4148,-0.00363606,-116.105,-17.6791,-22.8698,-0.016965,-7.78324e-28,-6.08497e-28,-43.8327,-108.76,-5.14718,8.15116e-32,-7.891e-28,-6.36271e-28,-43.8327,-108.76,-5.14718,1.55453e-31,
-1.50213e-28,-0.033365,-6.48782e-32,-3.02405e-06,-28.0734,-21.8106,-0.00332675,-105.018,-15.9774,-20.6761,-0.0156899,-28.0734,-21.8106,-0.00332675,-105.018,-15.9774,-20.6761,-0.0156899,8.41284e-29,2.36823e-27,-39.6887,-98.3668,-5.1667,-2.01479e-31,9.33102e-29,2.69131e-27,-39.6887,-98.3668,-5.1667,-6.84843e-32,
-0.0014489,-0.0512191,-6.8054e-06,-0.000655852,55.4717,37.8784,-0.32615,-42.892,-14.3749,-18.7584,-0.0155656,54.261,38.5323,-0.331265,-41.8047,-14.3844,-18.7588,-0.0155452,0.000282312,-1.67732e-05,-339.427,-523.327,-108.808,-2.72854e-05,-0.00327735,-6.45526e-05,-339.247,-523.426,-108.598,-0.000117315,
-6.29083e-06,-0.0969016,-2.43649e-08,-0.000140666,-8.6515,-3.43078,-0.00880156,-80.4475,-13.2901,-17.3126,-0.0192524,-8.58907,-3.4615,-0.00874697,-80.4948,-13.291,-17.3111,-0.0192007,-1.24506e-05,-1.77913e-07,-115.847,-443.763,-101.93,6.76754e-09,-8.11438e-08,-1.49414e-06,-115.598,-443.765,-101.879,-1.07636e-08,
-4.8235e-06,-0.0982994,-1.6221e-08,-5.20345e-06,-11.5811,-9.85773,-0.000148502,-77.1208,-12.4451,-16.3577,-0.0286426,-11.5249,-9.87949,-0.000143703,-77.1647,-12.4455,-16.3569,-0.0286179,-1.25553e-06,-1.40557e-07,-44.9454,-206.742,-91.1107,-1.35299e-07,-3.15971e-06,1.84292e-08,-44.9257,-206.728,-91.1162,-2.48863e-07,
-3.7365e-07,-0.0152527,-8.53461e-10,1.23673e-08,-11.0711,-10.0996,-1.32923e-06,-70.0593,-11.3191,-14.8969,-0.0277207,-11.0542,-10.1033,-1.42313e-06,-70.0736,-11.3188,-14.8972,-0.0277326,-1.52511e-07,8.01771e-08,-45.2937,-138.728,-79.5143,-1.93259e-07,-9.04256e-08,1.32736e-07,-45.3024,-138.723,-79.5305,-2.19896e-07,
-3.14965e-08,4.54258e-06,-2.00169e-10,-2.74475e-06,-10.4868,-8.90068,-4.96731e-06,-62.4456,-10.1159,-13.2659,-0.0223408,-10.4883,-8.89816,-5.09238e-06,-62.4463,-10.1153,-13.2666,-0.0223635,-9.70759e-10,-5.12904e-08,-43.2208,-124.955,-69.4896,-6.75619e-08,-2.78702e-08,-1.31749e-08,-43.2131,-124.945,-69.4972,-1.05568e-07,
-1.85634e-09,-0.000891813,-4.15919e-11,-4.51924e-06,-9.50728,-7.64687,-8.39803e-05,-55.858,-9.05161,-11.8318,-0.0181454,-9.50803,-7.64738,-8.36116e-05,-55.8589,-9.05117,-11.8323,-0.0181625,-5.84474e-07,-6.29208e-08,-39.5171,-118.533,-60.992,-4.95993e-08,-4.70401e-07,5.05601e-08,-39.4866,-118.534,-60.9865,-5.6562e-08,
-9.23938e-08,-0.000631194,-2.91566e-10,-4.28418e-06,-8.37503,-6.56921,-0.000236248,-50.1754,-8.14123,-10.6231,-0.0155712,-8.38035,-6.56602,-0.000237475,-50.1722,-8.14101,-10.6234,-0.015581,8.93209e-09,-2.57429e-08,-36.0413,-113.481,-53.7318,-1.53474e-09,-3.0486e-07,3.15765e-08,-36.0052,-113.495,-53.7261,4.17017e-09,
-4.03996e-09,-0.000185391,-2.01421e-11,-3.6664e-06,-7.28902,-5.64763,-0.000438965,-45.1449,-7.3468,-9.5789,-0.0138502,-7.28818,-5.64798,-0.000438576,-45.1461,-7.34666,-9.57907,-0.0138556,-8.37568e-09,-4.64648e-09,-33.0302,-108.731,-47.4907,-1.59055e-08,-1.04011e-08,2.51533e-08,-33.0039,-108.748,-47.4862,-1.04694e-08,
-2.8501e-10,1.62313e-05,-8.35789e-13,-3.1403e-06,-6.30921,-4.85595,-0.000672347,-40.6324,-6.63859,-8.65232,-0.012454,-6.30948,-4.85561,-0.000672472,-40.6325,-6.6385,-8.65243,-0.0124577,7.3313e-09,-7.54132e-09,-30.3621,-104.097,-42.0979,-1.31092e-08,-2.6578e-08,1.83904e-08,-30.3373,-104.118,-42.095,-9.86581e-09,
-7.1314e-09,6.10304e-05,-2.46033e-11,-2.59143e-06,-5.44752,-4.16952,-0.000922187,-36.562,-6.00028,-7.81854,-0.0111668,-5.44812,-4.16918,-0.00092282,-36.5617,-6.00021,-7.81862,-0.0111695,2.35264e-08,-9.9071e-10,-26.5232,-101.869,-36.2546,-2.08988e-08,-7.38501e-08,1.50107e-08,-26.4934,-101.896,-36.2493,-1.79059e-08,
-4.17917e-08,-0.00301942,-1.40828e-10,-3.35504e-07,-4.62476,-3.58737,-0.00111587,-32.9797,-5.42096,-7.06062,-0.00988748,-4.62238,-3.58899,-0.0011134,-32.9816,-5.4209,-7.06068,-0.00988944,-3.72958e-08,1.56228e-09,-22.7165,-99.1455,-29.5116,-8.4607e-08,6.61625e-09,1.48373e-08,-22.6919,-99.1708,-29.5087,-8.88474e-08,
-8.22614e-09,-0.00561005,-1.80395e-11,1.34756e-07,-3.95879,-3.09504,-0.00127752,-29.7087,-4.88437,-6.35556,-0.0084536,-3.95742,-3.09555,-0.00127664,-29.71,-4.88431,-6.35562,-0.00845541,-4.23293e-10,-7.18642e-09,-20.8995,-93.1148,-25.2937,-7.2369e-08,-1.97844e-09,1.02628e-08,-20.8824,-93.1351,-25.2946,-7.49576e-08,
-1.80441e-12,-0.00614028,-2.61035e-13,2.19944e-07,-3.43531,-2.65416,-0.00144681,-26.6895,-4.38901,-5.70239,-0.00698471,-3.43526,-2.65407,-0.00144682,-26.6897,-4.38896,-5.70246,-0.0069865,7.95042e-09,-1.06965e-08,-19.0934,-87.5837,-22.2852,-5.0558e-08,-1.78905e-08,4.90334e-09,-19.0774,-87.6034,-22.2865,-6.27545e-08,
-2.71822e-11,-0.00643859,-1.29774e-13,2.70717e-07,-2.9848,-2.2639,-0.00160973,-23.9513,-3.94033,-5.11109,-0.00567549,-2.98483,-2.26385,-0.00160969,-23.9514,-3.94028,-5.11115,-0.00567687,6.56074e-09,-1.1094e-08,-17.3929,-82.4642,-20.0796,-4.37644e-08,-1.90319e-08,2.85776e-09,-17.3783,-82.4841,-20.0809,-5.6468e-08,
-6.02658e-09,-0.00659175,-2.18455e-11,2.97263e-07,-2.5839,-1.92349,-0.00175624,-21.4848,-3.53796,-4.58226,-0.0045763,-2.58451,-1.92331,-0.00175658,-21.4842,-3.53793,-4.5823,-0.00457721,1.31583e-08,-9.03472e-09,-15.8853,-77.606,-18.4955,-6.49743e-08,-4.64705e-08,2.03841e-09,-15.8734,-77.6305,-18.4973,-7.21802e-08,
-1.08457e-09,-0.00651576,-1.61658e-12,3.03615e-07,-2.22653,-1.62737,-0.00188521,-19.2642,-3.17796,-4.11056,-0.00366341,-2.22695,-1.62709,-0.00188589,-19.264,-3.17794,-4.11058,-0.00366385,6.73528e-09,-1.29913e-08,-14.5596,-73.0133,-17.3849,-3.94341e-08,-2.62342e-08,5.82391e-10,-14.5443,-73.0327,-17.3859,-5.37478e-08,
